source,page_url,author,license,license_url,filename,original_title,date
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1630_Friesische_Kacheln_mit_Trauben_NordseeMuseum_Husum_anagoria.JPG,Anagoria,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,1630_Friesische_Kacheln_mit_Trauben_NordseeMuseum_Husum_anagoria.jpg,File:1630 Friesische Kacheln mit Trauben NordseeMuseum Husum anagoria.JPG,2015-09-11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1630_Friesische_Kacheln_mit_Granat%C3%A4pfeln_NordseeMuseum_Husum_anagoria.JPG,Anagoria,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,1630_Friesische_Kacheln_mit_Granatapfeln_NordseeMuseum_Husum_anagoria.jpg,File:1630 Friesische Kacheln mit Granatäpfeln NordseeMuseum Husum anagoria.JPG,2015-09-11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:1755_Friesische_Kacheln_mit_Fruchtkorb_NordseeMuseum_Husum_anagoria.JPG,Anagoria,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,1755_Friesische_Kacheln_mit_Fruchtkorb_NordseeMuseum_Husum_anagoria.jpg,File:1755 Friesische Kacheln mit Fruchtkorb NordseeMuseum Husum anagoria.JPG,2015-09-11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:-Porto_(24601390960).jpg,"Môsieur J. [version 9.1] from Rouen, FRANCE",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,-Porto__24601390960_.jpg,File:-Porto (24601390960).jpg,Taken on 8 February 2016 16:23
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:-Porto_(24868506386).jpg,"Môsieur J. [version 9.1] from Rouen, FRANCE",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,-Porto__24868506386_.jpg,File:-Porto (24868506386).jpg,Taken on 8 February 2016 14:15
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_tiles_near_the_main_altar.jpg,Vikas Singh,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejos_tiles_near_the_main_altar.jpg,File:Azulejos tiles near the main altar.jpg,2009-11-26 15:18:40
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_da_fachada.jpg,Acteon tours,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejos_da_fachada.jpg,File:Azulejos da fachada.jpg,2016-07-23 16:24:19
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alcal%C3%A1_de_Henares_(RPS_8-11-2014)_azulejo_en_Avenida_de_Guadalajara_16.png,Raimundo Pastor,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Alcala_de_Henares__RPS_8-11-2014__azulejo_en_Avenida_de_Guadalajara_16.jpg,File:Alcalá de Henares (RPS 8-11-2014) azulejo en Avenida de Guadalajara 16.png,2014-11-08
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_costalero_fallecido.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_costalero_fallecido.jpg,File:Azulejo costalero fallecido.jpg,2017-03
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Arcas_Lucena.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_Arcas_Lucena.jpg,File:Azulejo Arcas Lucena.jpg,2017-06-03 17:15:56
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Coronaci%C3%B3n_NS_de_la_O.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_Coronacion_NS_de_la_O.jpg,File:Azulejo Coronación NS de la O.jpg,2017-06-03 17:17:27
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_ceramistas.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_ceramistas.jpg,File:Azulejo ceramistas.jpg,2017-08-08 18:31:32
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_de_Francisco_de_Ari%C3%B1o.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_de_Francisco_de_Arino.jpg,File:Azulejo de Francisco de Ariño.jpg,2017-08-08
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:-i---i-_(26722941142).jpg,nicolee_camacho,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,-i---i-__26722941142_.jpg,File:-i---i- (26722941142).jpg,2016-04-07 05:24
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_a_Jos%C3%A9_%22el_Carretero%22.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_a_Jose_el_Carretero_.jpg,"File:Azulejo a José ""el Carretero"".jpg",2018-04-08 17:19:26
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_a_la_Embajada_de_Keicho.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_a_la_Embajada_de_Keicho.jpg,File:Azulejo a la Embajada de Keicho.jpg,2018-04-08 17:30:58
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_de_la_Virgen_de_la_Estrella_01.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_de_la_Virgen_de_la_Estrella_01.jpg,File:Azulejo de la Virgen de la Estrella 01.jpg,2018-04-08 17:59:20
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_a_los_costaleros.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_a_los_costaleros.jpg,File:Azulejo a los costaleros.jpg,2018-05-04 18:24:30
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_de_Jes%C3%BAs_Cautivo.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_de_Jesus_Cautivo.jpg,File:Azulejo de Jesús Cautivo.jpg,2018-06-03 19:16:48
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:At_Paraty,_Brazil_2018_031.jpg",Photograph by Mike Peel (www.mikepeel.net).,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,At_Paraty__Brazil_2018_031.jpg,"File:At Paraty, Brazil 2018 031.jpg",2018-06-30 15:57:22
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:At_Paraty,_Brazil_2018_035.jpg",Photograph by Mike Peel (www.mikepeel.net).,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,At_Paraty__Brazil_2018_035.jpg,"File:At Paraty, Brazil 2018 035.jpg",2018-06-30 15:58:21
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:At_Paraty,_Brazil_2018_036.jpg",Photograph by Mike Peel (www.mikepeel.net).,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,At_Paraty__Brazil_2018_036.jpg,"File:At Paraty, Brazil 2018 036.jpg",2018-06-30 15:58:24
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:At_Paraty,_Brazil_2018_044.jpg",Photograph by Mike Peel (www.mikepeel.net).,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,At_Paraty__Brazil_2018_044.jpg,"File:At Paraty, Brazil 2018 044.jpg",2018-06-30 16:00:28
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_de_Anto%C3%B1ita_Moreno.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_de_Antonita_Moreno.jpg,File:Azulejo de Antoñita Moreno.jpg,2018-11-11 17:41:01
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_a_Vicente_de_Campos.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_a_Vicente_de_Campos.jpg,File:Azulejo a Vicente de Campos.jpg,2018-11-11 17:46:10
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_de_Los_Molares.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_de_Los_Molares.jpg,File:Azulejo de Los Molares.jpg,2019-06-09 13:31:43
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Cuatrovitas.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_Cuatrovitas.jpg,File:Azulejo Cuatrovitas.jpg,2019-06-22 14:14:04
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Interior_of_Casa_do_Infante_16.jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Interior_of_Casa_do_Infante_16.jpg,File:Interior of Casa do Infante 16.jpg,2020-01-18 15:29:38
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:20210703_113745_Igreja_da_Sagrada_Fam%C3%ADlia_(Caselas).jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,20210703_113745_Igreja_da_Sagrada_Familia__Caselas_.jpg,File:20210703 113745 Igreja da Sagrada Família (Caselas).jpg,2021-07-03 11:37:45
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:20210703_113732_Igreja_da_Sagrada_Fam%C3%ADlia_(Caselas).jpg,GualdimG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,20210703_113732_Igreja_da_Sagrada_Familia__Caselas_.jpg,File:20210703 113732 Igreja da Sagrada Família (Caselas).jpg,2021-07-03 11:37:32
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Lisboa.jpg,Fabrizio Boscaglia,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_Lisboa.jpg,File:Azulejo Lisboa.jpg,2019-08-17 13:18:17
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_a_fusilados_en_1936.jpg,CarlosVdeHabsburgo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejo_a_fusilados_en_1936.jpg,File:Azulejo a fusilados en 1936.jpg,2023-01-21 11:39:48
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_Almirante_Reis_33.jpg,DiogoBaptista,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Avenida_Almirante_Reis_33.jpg,File:Avenida Almirante Reis 33.jpg,2021-08-24
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Palacio_Sintra_azulejo1.JPG,User:Lusitana,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Palacio_Sintra_azulejo1.jpg,File:Palacio Sintra azulejo1.JPG,2005-12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Palacio_Sintra_azulejo2.JPG,User:Lusitana,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Palacio_Sintra_azulejo2.jpg,File:Palacio Sintra azulejo2.JPG,2005-12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Casa_de_Azulejos_na_Rua_Duque_de_Caxias_.JPG,"Eugenio Hansen, OFS",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Casa_de_Azulejos_na_Rua_Duque_de_Caxias_.jpg,File:Casa de Azulejos na Rua Duque de Caxias .JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Casa_de_Azulejos_na_Rua_Sete_de_Setembro6.JPG,"Eugenio Hansen, OFS",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Casa_de_Azulejos_na_Rua_Sete_de_Setembro6.jpg,File:Casa de Azulejos na Rua Sete de Setembro6.JPG,
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Caminhosoifuturo.jpg,Alexandre Mancini,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Caminhosoifuturo.jpg,File:Caminhosoifuturo.jpg,10/12/2009
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bedchamber_of_King_Sebastian_in_the_Pal%C3%A1cio_Nacional_de_Sintra_P1000197.JPG,deror_avi,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Bedchamber_of_King_Sebastian_in_the_Palacio_Nacional_de_Sintra_P1000197.jpg,File:Bedchamber of King Sebastian in the Palácio Nacional de Sintra P1000197.JPG,2011-02-18 07:28:24
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_(8)_-_Mar_2010.jpg,Ricardo Tulio Gandelman,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Palacio_Nacional_de_Sintra__8__-_Mar_2010.jpg,File:Palácio Nacional de Sintra (8) - Mar 2010.jpg,2010-03-21 09:37:11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejo_Pal%C3%A1cio_Nacional_de_Sintra.jpg,Alegna13,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Azulejo_Palacio_Nacional_de_Sintra.jpg,File:Azulejo Palácio Nacional de Sintra.jpg,2010-10-23
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Past%C3%A9is_de_Bel%C3%A9m_(3779648563).jpg,"Yusuke Kawasaki from Tokyo, Japan",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Pasteis_de_Belem__3779648563_.jpg,File:Pastéis de Belém (3779648563).jpg,2009-08-01 14:18
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Museum_of_Decorative_Arts_interior.jpg,ralmonline alm,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Museum_of_Decorative_Arts_interior.jpg,File:Museum of Decorative Arts interior.jpg,2012-10-10 05:19
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra,_Portugal_(2670356847).jpg",Biblioteca de Arte / Art Library Fundação Calouste Gulbenkian,No restrictions,https://www.flickr.com/commons/usage/,Palacio_Nacional_de_Sintra__Portugal__2670356847_.jpg,"File:Palácio Nacional de Sintra, Portugal (2670356847).jpg",2004-04-30 11:24
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Casa_em_Santa_Cruz_do_Sul_001.JPG,"Eugenio Hansen, OFS",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Casa_em_Santa_Cruz_do_Sul_001.jpg,File:Casa em Santa Cruz do Sul 001.JPG,2014-04-28 16:32:43
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:18.4.14_1_Guimaraes_17_(13911121016).jpg,Donald Judge from England,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,18.4.14_1_Guimaraes_17__13911121016_.jpg,File:18.4.14 1 Guimaraes 17 (13911121016).jpg,2014-04-18 12:39
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Palacio_Sintra_February_2015-30a.jpg,Alvesgaspar,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Palacio_Sintra_February_2015-30a.jpg,File:Palacio Sintra February 2015-30a.jpg,2015-02-08 12:30:22
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_DSC_0316_(17089624287).jpg,kenward,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Palacio_Nacional_de_Sintra_DSC_0316__17089624287_.jpg,File:Palácio Nacional de Sintra DSC 0316 (17089624287).jpg,2015-03-31 15:42
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CasaAzulejada4.jpg,Fulviusbsas,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,CasaAzulejada4.jpg,File:CasaAzulejada4.jpg,2015-10-23 11:43:25
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tr%C3%B3pusi_kert_azulejo2.jpg,Pásztörperc at Hungarian Wikipedia,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Tropusi_kert_azulejo2.jpg,File:Trópusi kert azulejo2.jpg,2009-01-23
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Alian%C3%A7a_Underground_Museum-Azulejos_(10).JPG,Joseolgon,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Alianca_Underground_Museum-Azulejos__10_.jpg,File:Aliança Underground Museum-Azulejos (10).JPG,2016-03-13 15:39:59
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_DSC04969_-_SINTRA_(32494051854).jpg,"Heribert Bechen   ***Thanks for more than 800.000 visits!*** from Bergisch Gladbach, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Palacio_Nacional_de_Sintra_DSC04969_-_SINTRA__32494051854_.jpg,File:Palácio Nacional de Sintra DSC04969 - SINTRA (32494051854).jpg,2017-02-23 12:12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_DSC05010_-_SINTRA_(33235832802).jpg,"Heribert Bechen   ***Thanks for more than 800.000 visits!*** from Bergisch Gladbach, Germany",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Palacio_Nacional_de_Sintra_DSC05010_-_SINTRA__33235832802_.jpg,File:Palácio Nacional de Sintra DSC05010 - SINTRA (33235832802).jpg,2017-02-23 12:42
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Portugal_20170509_114528_(34419667780).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Portugal_20170509_114528__34419667780_.jpg,File:Portugal 20170509 114528 (34419667780).jpg,2017-05-09 11:45
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Portugal_20170509_114526_(33996166553).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Portugal_20170509_114526__33996166553_.jpg,File:Portugal 20170509 114526 (33996166553).jpg,2017-05-09 11:45
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Portugal_20170511_101834_(34598587032).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Portugal_20170511_101834__34598587032_.jpg,File:Portugal 20170511 101834 (34598587032).jpg,2017-05-11 10:18
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_20170509_112647_(34697601361).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Palacio_Nacional_de_Sintra_20170509_112647__34697601361_.jpg,File:Palácio Nacional de Sintra 20170509 112647 (34697601361).jpg,2017-05-09 11:26
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_20170509_112325_(34829711575).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Palacio_Nacional_de_Sintra_20170509_112325__34829711575_.jpg,File:Palácio Nacional de Sintra 20170509 112325 (34829711575).jpg,2017-05-09 11:23
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pal%C3%A1cio_Nacional_de_Sintra_20170509_112322_(34829712585).jpg,Marcin Latka,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Palacio_Nacional_de_Sintra_20170509_112322__34829712585_.jpg,File:Palácio Nacional de Sintra 20170509 112322 (34829712585).jpg,2017-05-09 11:23
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejoscartabon.jpg,Posible2006,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejoscartabon.jpg,File:Azulejoscartabon.jpg,2018-08-28
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sintra_(33974245508).jpg,MollySVH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Sintra__33974245508_.jpg,File:Sintra (33974245508).jpg,2019-05-12 12:03
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sintra_(33974137988).jpg,MollySVH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Sintra__33974137988_.jpg,File:Sintra (33974137988).jpg,2019-05-12 12:09
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sintra_(46935280305).jpg,MollySVH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Sintra__46935280305_.jpg,File:Sintra (46935280305).jpg,2019-05-12 12:37
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_a_Sintra.jpg,Amalia De Luigi,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Azulejos_a_Sintra.jpg,File:Azulejos a Sintra.jpg,2019-05-28 16:22:31
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarrada_(2001)_-_Bela_Silva_(1966)_(15985646373).jpg,"Pedro Ribeiro Simões from Lisboa, Portugal",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Albarrada__2001__-_Bela_Silva__1966___15985646373_.jpg,File:Albarrada (2001) - Bela Silva (1966) (15985646373).jpg,2014-12-30 15:05
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Portugal,_Sintra,_National_Palace,_Tiles,_Throne_Room_(52594388668).jpg",Lark Ascending,Public domain,,Portugal__Sintra__National_Palace__Tiles__Throne_Room__52594388668_.jpg,"File:Portugal, Sintra, National Palace, Tiles, Throne Room (52594388668).jpg",2019-05-19 13:47
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Santo_Ant%C3%A3o_e_S%C3%A3o_Juli%C3%A3o_do_Tojal_-_Pal%C3%A1cio_da_Mitra,_aqueduto,_pombais,_chafarizes,_igreja,_monumental_port%C3%A3o_de_entrada_e_toda_a_%C3%A1rea_murada_da_antiga_quinta_-_2025-10-14_17-53-10_005.jpg",Helguss,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,is__chafarizes__igreja__monumental_portao_de_entrada_e_toda_a_area_murada_da_antiga_quinta_-_2025-10-14_17-53-10_005.jpg,"File:Santo Antão e São Julião do Tojal - Palácio da Mitra, aqueduto, pombais, chafarizes, igreja, monumental portão de entrada e toda a área murada da antiga quinta - 2025-10-14 17-53-10 005.jpg",2025-09-26
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Santo_Ant%C3%A3o_e_S%C3%A3o_Juli%C3%A3o_do_Tojal_-_Pal%C3%A1cio_da_Mitra,_aqueduto,_pombais,_chafarizes,_igreja,_monumental_port%C3%A3o_de_entrada_e_toda_a_%C3%A1rea_murada_da_antiga_quinta_-_2025-10-14_17-53-10_008.jpg",Helguss,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,is__chafarizes__igreja__monumental_portao_de_entrada_e_toda_a_area_murada_da_antiga_quinta_-_2025-10-14_17-53-10_008.jpg,"File:Santo Antão e São Julião do Tojal - Palácio da Mitra, aqueduto, pombais, chafarizes, igreja, monumental portão de entrada e toda a área murada da antiga quinta - 2025-10-14 17-53-10 008.jpg",2025-09-26
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_81.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_81.jpg,File:MNAz 81.jpg,2025-09-06 16:56:49
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_82.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_82.jpg,File:MNAz 82.jpg,2025-09-06 16:56:42
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_83.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_83.jpg,File:MNAz 83.jpg,2025-09-06 16:58:59
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_84.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_84.jpg,File:MNAz 84.jpg,2025-09-06 16:59:18
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_85.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_85.jpg,File:MNAz 85.jpg,2025-09-06 16:59:46
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:MNAz_86.jpg,DiogoBaptista,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MNAz_86.jpg,File:MNAz 86.jpg,2025-09-06 16:59:33
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarradas_in_Braga_1.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Albarradas_in_Braga_1.jpg,File:Albarradas in Braga 1.jpg,2026-02-22 10:28:06
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Albarradas_in_Braga_2.jpg,Joseolgon,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Albarradas_in_Braga_2.jpg,File:Albarradas in Braga 2.jpg,2026-02-22 10:28:06
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Elvas_Station,_Alentejo,_Portugal,_29_September_2005.jpg","Phillip Capper from Wellington, New Zealand",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Elvas_Station__Alentejo__Portugal__29_September_2005.jpg,"File:Elvas Station, Alentejo, Portugal, 29 September 2005.jpg",2005-09-29 09:52
Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Elvas_Station,_Alentejo,_Portugal.jpg","Phillip Capper from Wellington, New Zealand",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Elvas_Station__Alentejo__Portugal.jpg,"File:Elvas Station, Alentejo, Portugal.jpg",2005-09-29 09:52
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avenida_Almirante_Reis_n_2_(fachada_L_Intendente)_7146.jpg,João Carvalho,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Avenida_Almirante_Reis_n_2__fachada_L_Intendente__7146.jpg,File:Avenida Almirante Reis n 2 (fachada L Intendente) 7146.jpg,2011-09-11
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Castelo_de_Vide_Train_Station.jpg,Celso Pinto de Carvalho,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Castelo_de_Vide_Train_Station.jpg,File:Castelo de Vide Train Station.jpg,2007-01-02
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Capela_de_Santo_Amaro_7660.jpg,João Carvalho,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Capela_de_Santo_Amaro_7660.jpg,File:Capela de Santo Amaro 7660.jpg,2011-09-20
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Antigua_estaci%C3%B3n_de_Mon%C3%A7%C3%A3o_(4781398203).jpg,"Contando Estrelas from Vigo, España / Spain",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Antigua_estacion_de_Moncao__4781398203_.jpg,File:Antigua estación de Monção (4781398203).jpg,2010-07-10 20:12
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Azulejos_(7759429788).jpg,BineHerzog,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Azulejos__7759429788_.jpg,File:Azulejos (7759429788).jpg,2012-06-30 16:01
Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bordalo_pinheiro_modelando.JPG,Carlos Luis M C da Cruz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Bordalo_pinheiro_modelando.jpg,File:Bordalo pinheiro modelando.JPG,2014-08-02 08:44:54
